aggregation;formula;dimension;layers;train_source;train_size_range;test_source;test_size_range;num_epochs;has_progress_log;final_train_acc;final_test_acc;acc_size_1-10;acc_size_11-20;acc_size_21-30;acc_size_31-40;acc_size_41-50;acc_size_51-60;acc_size_61-70;acc_size_71-80;acc_size_81-90;acc_size_91-100;acc_set_RG;acc_set_CG;acc_set_HC
sum;psi_11;6;6;all;1-50;all;51-100;2000;TRUE;0,9992;0,9964;;;;;;0,9994;0,9985;0,9956;0,993;0,9968;0,9996;1;0,9917
sum;psi_12;2;2;all;1-50;all;51-100;2000;TRUE;0,5301;0,4072;;;;;;0,4182;0,4206;0,4389;0,3841;0,387;0,0939;0,7062;0,5145
sum;psi_12;3;3;all;1-50;all;51-100;2000;TRUE;0,8846;0,9395;;;;;;0,9185;0,9477;0,9467;0,9601;0,9222;0,957;0,9702;0,8495
sum;psi_12;4;4;all;1-50;all;51-100;2000;TRUE;0,9778;0,9885;;;;;;0,99;0,9831;0,9929;0,984;0,9919;0,9855;0,9994;0,9723
sum;psi_12;5;5;all;1-50;all;51-100;2000;TRUE;0,9711;0,985;;;;;;0,9817;0,9785;0,9907;0,9832;0,9887;0,9802;0,9992;0,965
sum;psi_13;2;2;all;1-50;all;51-100;2000;TRUE;0,9561;0,8916;;;;;;0,9149;0,9016;0,908;0,8777;0,8704;0,8042;0,982;0,9378
sum;psi_13;3;3;all;1-50;all;51-100;2000;TRUE;0,9079;0,8259;;;;;;0,8606;0,8489;0,8565;0,778;0,8085;0,6659;0,9966;0,8775
sum;psi_13;4;4;all;1-50;all;51-100;2000;TRUE;0,993;0,9261;;;;;;0,9675;0,957;0,8974;0,923;0,9056;0,8736;0,998;0,9577
sum;psi_13;5;5;all;1-50;all;51-100;1988;TRUE;0,9992;0,9851;;;;;;0,9923;0,9923;0,9898;0,9719;0,9842;0,9728;1;0,9933
sum;psi_14;2;2;all;1-50;all;51-100;2000;TRUE;0,976;0,9924;;;;;;0,9858;0,9939;0,9964;0,9902;0,994;0,9941;0,9974;0,9731
sum;psi_14;3;3;all;1-50;all;51-100;2000;TRUE;0,9277;0,9544;;;;;;0,9268;0,96;0,9569;0,9574;0,9623;0,9845;0,9277;0,9307
sum;psi_14;4;4;all;1-50;all;51-100;2000;TRUE;0,9969;0,9922;;;;;;0,9764;0,9949;0,9893;0,9992;0,9958;0,9964;1;0,9838
sum;psi_14;5;5;all;1-50;all;51-100;2000;TRUE;0,9855;0,9852;;;;;;0,9646;0,9867;0,9867;0,9941;0,9873;0,9925;0,9974;0,966
sum;psi_15;3;3;all;1-50;all;51-100;2000;TRUE;0,8023;0,8729;;;;;;0,8411;0,8632;0,8898;0,8777;0,8806;0,8997;0,8301;0,8349
sum;psi_15;4;4;all;1-50;all;51-100;2000;TRUE;0,9001;0,9358;;;;;;0,9179;0,9406;0,9263;0,9508;0,9373;0,9241;0,9846;0,8714
sum;psi_15;5;5;all;1-50;all;51-100;2000;TRUE;0,864;0,9019;;;;;;0,883;0,8955;0,8992;0,9023;0,9194;0,9128;0,9429;0,8211
sum;psi_15;6;6;all;1-50;all;51-100;2000;TRUE;0,8916;0,9284;;;;;;0,9031;0,9319;0,9338;0,9297;0,9356;0,9193;0,97;0,8677
sum;psi_15;7;7;all;1-50;all;51-100;2000;TRUE;0,8338;0,8943;;;;;;0,8571;0,9068;0,8792;0,9043;0,9109;0,9049;0,9437;0,7881
sum;psi_16;2;2;all;1-50;all;51-100;2000;TRUE;0,919;0,9281;;;;;;0,9161;0,9411;0,9169;0,9199;0,9426;0,9847;0,8915;0,9012
sum;psi_16;3;3;all;1-50;all;51-100;2000;TRUE;0,9886;0,9875;;;;;;0,9716;0,9933;0,9978;0,9789;0,9926;0,9939;0,9874;0,9822
sum;psi_16;4;4;all;1-50;all;51-100;2000;TRUE;0,9961;0,9913;;;;;;0,9882;0,9949;0,9924;0,9852;0,9954;0,997;0,9957;0,985
sum;psi_16;5;5;all;1-50;all;51-100;2000;TRUE;0,8305;0,8737;;;;;;0,8606;0,8796;0,8601;0,8867;0,8768;0,9631;0,8931;0,7322
sum;psi_16;6;6;all;1-50;all;51-100;2000;TRUE;0,9654;0,9757;;;;;;0,9569;0,9764;0,9898;0,9613;0,988;0,9903;0,9862;0,9427
mean;psi_1;2;2;all;1-50;all;51-100;143;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
mean;psi_1;7;7;all;1-50;all;51-100;217;TRUE;1;0,9997;;;;;;0,9994;0,9995;1;1;0,9996;1;1;0,9994
mean;psi_1;3;3;all;1-50;all;51-100;65;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
mean;psi_1;10;10;all;1-50;all;51-100;2000;TRUE;0,6098;0,5936;;;;;;0,5735;0,6009;0,6006;0,5885;0,5996;0,4998;0,7908;0,5025
mean;psi_1;4;4;all;1-50;all;51-100;116;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
mean;psi_1;13;13;all;1-50;all;51-100;1099;TRUE;0,9997;1;;;;;;1;1;1;1;1;1;1;0,9998
mean;psi_2;2;2;all;1-50;all;51-100;2000;TRUE;0,9961;0,987;;;;;;0,9864;0,9836;0,9884;0,9883;0,9873;0,9802;1;0,9878
mean;psi_2;7;7;all;1-50;all;51-100;2000;TRUE;0,9997;0,9974;;;;;;0,9982;0,998;0,996;0,9984;0,9968;0,996;1;0,998
mean;psi_2;3;3;all;1-50;all;51-100;2000;TRUE;0,7466;0,8168;;;;;;0,7998;0,8253;0,7743;0,8441;0,8303;0,8938;0,8085;0,6946
mean;psi_2;10;10;all;1-50;all;51-100;745;TRUE;0,9997;0,9996;;;;;;1;1;0,9991;0,9996;0,9996;0,9992;1;0,9998
mean;psi_2;4;4;all;1-50;all;51-100;2000;TRUE;0,9997;0,9989;;;;;;0,9988;0,999;0,9987;0,9988;0,9993;0,9982;1;0,9992
mean;psi_2;13;13;all;1-50;all;51-100;2000;TRUE;0,7474;0,8081;;;;;;0,7844;0,8038;0,773;0,8277;0,8352;0,9457;0,6137;0,8187
mean;psi_2;5;5;all;1-50;all;51-100;2000;TRUE;0,9997;0,9989;;;;;;0,9994;0,9985;0,9987;0,9992;0,9989;0,998;1;0,9994
mean;psi_2;16;16;all;1-50;all;51-100;2000;TRUE;0,7474;0,8081;;;;;;0,7844;0,8038;0,773;0,8277;0,8352;0,9457;0,6137;0,8187
mean;psi_3;2;2;all;1-50;all;51-100;2000;TRUE;0,9626;0,9824;;;;;;0,987;0,98;0,9791;0,9883;0,9785;0,9836;1;0,9484
mean;psi_3;7;7;all;1-50;all;51-100;2000;TRUE;0,9626;0,9824;;;;;;0,987;0,98;0,9791;0,9883;0,9785;0,9836;1;0,9484
mean;psi_3;3;3;all;1-50;all;51-100;2000;TRUE;0,9626;0,9824;;;;;;0,987;0,98;0,9791;0,9883;0,9785;0,9836;1;0,9484
mean;psi_3;10;10;all;1-50;all;51-100;2000;TRUE;0,9626;0,9824;;;;;;0,987;0,98;0,9791;0,9883;0,9785;0,9836;1;0,9484
mean;psi_3;4;4;all;1-50;all;51-100;2000;TRUE;0,9889;0,9972;;;;;;0,9965;0,998;0,9978;1;0,994;0,9923;1;0,9929
mean;psi_3;13;13;all;1-50;all;51-100;2000;TRUE;0,999;0,9987;;;;;;0,9976;1;0,9982;1;0,9975;0,9984;1;0,9978
mean;psi_3;5;5;all;1-50;all;51-100;2000;TRUE;0,9889;0,996;;;;;;0,9953;0,9944;0,9978;0,9992;0,9933;0,9929;1;0,9897
mean;psi_3;16;16;all;1-50;all;51-100;2000;TRUE;0,9659;0,9838;;;;;;0,9894;0,9816;0,9809;0,9879;0,9806;0,9859;1;0,9518
mean;psi_3;6;6;all;1-50;all;51-100;2000;TRUE;0,9843;0,9948;;;;;;0,9935;0,9913;0,9973;0,9996;0,9915;0,9905;1;0,9858
mean;psi_3;19;19;all;1-50;all;51-100;714;TRUE;0,9997;0,999;;;;;;0,9994;1;0,9987;1;0,9975;0,9996;1;0,998
mean;psi_4;2;2;all;1-50;all;51-100;2000;TRUE;0,9246;0,9487;;;;;;0,9398;0,9344;0,9538;0,9469;0,9616;0,9235;0,97;0,9342
mean;psi_4;7;7;all;1-50;all;51-100;2000;TRUE;0,9254;0,9496;;;;;;0,9427;0,9293;0,952;0,948;0,9673;0,9231;0,9684;0,9388
mean;psi_4;3;3;all;1-50;all;51-100;2000;TRUE;0,9133;0,93;;;;;;0,9333;0,916;0,9405;0,9207;0,9377;0,911;0,9468;0,9192
mean;psi_4;10;10;all;1-50;all;51-100;2000;TRUE;0,8723;0,8992;;;;;;0,8984;0,8883;0,9103;0,8945;0,9025;0,9223;0,8356;0,919
mean;psi_4;4;4;all;1-50;all;51-100;2000;TRUE;0,993;0,9788;;;;;;0,9776;0,9713;0,9791;0,9726;0,9901;0,952;1;0,9953
mean;psi_4;13;13;all;1-50;all;51-100;2000;TRUE;0,9961;0,9872;;;;;;0,9953;0,9913;0,9791;0,9785;0,9937;0,9768;1;0,9915
mean;psi_4;5;5;all;1-50;all;51-100;2000;TRUE;0,8862;0,9147;;;;;;0,912;0,9032;0,9271;0,9101;0,9183;0,9209;0,886;0,9153
mean;psi_4;16;16;all;1-50;all;51-100;2000;TRUE;0,9347;0,9538;;;;;;0,9468;0,9436;0,9578;0,9512;0,9641;0,9235;0,9949;0,9283
mean;psi_4;6;6;all;1-50;all;51-100;2000;TRUE;0,9964;0,978;;;;;;0,9805;0,9708;0,9822;0,9664;0,9887;0,9612;1;0,987
mean;psi_4;19;19;all;1-50;all;51-100;2000;TRUE;0,8723;0,8992;;;;;;0,8984;0,8883;0,9103;0,8945;0,9025;0,9223;0,8356;0,919
mean;psi_5;2;2;all;1-50;all;51-100;2000;TRUE;0,9729;0,9859;;;;;;0,9817;0,9882;0,984;0,9898;0,9849;0,9946;1;0,9532
mean;psi_5;7;7;all;1-50;all;51-100;1586;TRUE;0,9997;0,9999;;;;;;1;1;1;1;0,9996;1;1;0,9996
mean;psi_5;3;3;all;1-50;all;51-100;2000;TRUE;0,9729;0,9859;;;;;;0,9817;0,9882;0,984;0,9898;0,9849;0,9946;1;0,9532
mean;psi_5;10;10;all;1-50;all;51-100;458;TRUE;0,9995;1;;;;;;1;1;1;1;1;0,9998;1;0,9998
mean;psi_5;4;4;all;1-50;all;51-100;1354;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
mean;psi_5;13;13;all;1-50;all;51-100;387;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
mean;psi_5;5;5;all;1-50;all;51-100;1300;TRUE;0,9997;1;;;;;;1;1;1;1;1;0,9998;1;1
mean;psi_5;16;16;all;1-50;all;51-100;873;TRUE;0,9997;1;;;;;;1;1;1;1;1;0,9998;1;1
mean;psi_5;6;6;all;1-50;all;51-100;465;TRUE;1;0,9993;;;;;;0,9988;1;0,9996;0,9992;0,9989;1;1;0,9984
mean;psi_5;19;19;all;1-50;all;51-100;230;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
mean;psi_6;2;2;all;1-50;all;51-100;2000;TRUE;0,8975;0,9412;;;;;;0,9096;0,9365;0,9462;0,9527;0,9489;0,9386;0,9336;0,918
mean;psi_6;7;7;all;1-50;all;51-100;2000;TRUE;0,9215;0,9541;;;;;;0,9232;0,9483;0,9578;0,964;0,9644;0,9469;0,947;0,9433
mean;psi_6;3;3;all;1-50;all;51-100;2000;TRUE;0,8926;0,93;;;;;;0,8913;0,9232;0,9334;0,9441;0,9423;0,9386;0,9087;0,9141
mean;psi_6;10;10;all;1-50;all;51-100;2000;TRUE;0,8926;0,9303;;;;;;0,8925;0,9237;0,9334;0,9445;0,9423;0,9386;0,9087;0,9149
mean;psi_6;4;4;all;1-50;all;51-100;2000;TRUE;0,8926;0,93;;;;;;0,8913;0,9232;0,9334;0,9441;0,9423;0,9386;0,9087;0,9141
mean;psi_6;13;13;all;1-50;all;51-100;2000;TRUE;0,9902;0,9866;;;;;;0,9841;0,9887;0,9818;0,9902;0,9873;0,9887;1;0,9739
mean;psi_6;5;5;all;1-50;all;51-100;2000;TRUE;0,9959;0,9904;;;;;;0,9811;0,9882;0,9911;0,9945;0,9933;0,9826;1;0,9929
mean;psi_6;16;16;all;1-50;all;51-100;2000;TRUE;0,8926;0,93;;;;;;0,8913;0,9232;0,9334;0,9441;0,9423;0,9386;0,9087;0,9141
mean;psi_6;6;6;all;1-50;all;51-100;2000;TRUE;0,9507;0,9715;;;;;;0,9386;0,9677;0,9747;0,9809;0,9827;0,9501;0,9994;0,949
mean;psi_6;19;19;all;1-50;all;51-100;2000;TRUE;0,9608;0,9739;;;;;;0,9533;0,9744;0,976;0,9824;0,9764;0,9594;1;0,9522
mean;psi_7;6;6;all;1-50;all;51-100;2000;TRUE;0,9649;0,7943;;;;;;0,9179;0,8069;0,8583;0,6186;0,8197;0,7033;0,9933;0,8167
mean;psi_7;19;19;all;1-50;all;51-100;2000;TRUE;0,5745;0,5547;;;;;;0,482;0,5143;0,4953;0,6823;0,5577;0,4499;0,686;0,543
mean;psi_7;7;7;all;1-50;all;51-100;2000;TRUE;0,945;0,8002;;;;;;0,9179;0,8279;0,8485;0,6424;0,8148;0,6992;0,9901;0,8218
mean;psi_7;22;22;all;1-50;all;51-100;2000;TRUE;0,4075;0,5413;;;;;;0,4105;0,5072;0,4936;0,6788;0,5567;0,3308;0,686;0,504
mean;psi_7;8;8;all;1-50;all;51-100;2000;TRUE;0,3961;0,5364;;;;;;0,4046;0,498;0,4904;0,6757;0,5525;0,3264;0,686;0,4888
mean;psi_7;25;25;all;1-50;all;51-100;2000;TRUE;0,7977;0,7612;;;;;;0,7419;0,8284;0,7757;0,6964;0,7736;0,7622;0,7947;0,7547
mean;psi_7;9;9;all;1-50;all;51-100;2000;TRUE;0,3961;0,5364;;;;;;0,4046;0,498;0,4904;0,6757;0,5525;0,3264;0,686;0,4888
mean;psi_7;28;28;all;1-50;all;51-100;2000;TRUE;0,8898;0,7397;;;;;;0,8458;0,7777;0,7845;0,5815;0,7574;0,6984;0,8216;0,8139
mean;psi_7;10;10;all;1-50;all;51-100;2000;TRUE;0,855;0,8245;;;;;;0,8541;0,8279;0,8125;0,7597;0,8725;0,7554;0,9759;0,7654
mean;psi_7;31;31;all;1-50;all;51-100;2000;TRUE;0,8919;0,736;;;;;;0,8529;0,7756;0,7854;0,5741;0,7458;0,7002;0,8143;0,8128
mean;psi_8;6;6;all;1-50;all;51-100;2000;TRUE;0,9128;0,9611;;;;;;0,9468;0,9636;0,9676;0,9758;0,9496;0,9608;1;0,8856
mean;psi_8;19;19;all;1-50;all;51-100;1407;TRUE;0,9972;0,999;;;;;;0,9994;0,9985;0,9987;1;0,9986;0,9978;1;0,9978
mean;psi_8;7;7;all;1-50;all;51-100;2000;TRUE;0,9752;0,9948;;;;;;0,9911;0,9954;0,9947;0,9953;0,9961;0,9826;1;0,9868
mean;psi_8;22;22;all;1-50;all;51-100;847;TRUE;0,9995;0,9972;;;;;;0,9982;0,999;0,996;0,9969;0,9965;0,9994;1;0,9939
mean;psi_8;8;8;all;1-50;all;51-100;2000;TRUE;0,9128;0,9611;;;;;;0,9468;0,9636;0,9676;0,9758;0,9496;0,9608;1;0,8856
mean;psi_8;25;25;all;1-50;all;51-100;820;TRUE;0,9987;0,9993;;;;;;0,9994;0,9985;1;0,9984;1;0,9988;1;0,9986
mean;psi_8;9;9;all;1-50;all;51-100;2000;TRUE;0,9128;0,9611;;;;;;0,9468;0,9636;0,9676;0,9758;0,9496;0,9608;1;0,8856
mean;psi_8;28;28;all;1-50;all;51-100;716;TRUE;0,9714;0,9987;;;;;;0,9929;1;0,9996;0,9996;0,9996;0,9792;1;0,9959
mean;psi_8;10;10;all;1-50;all;51-100;2000;TRUE;0,985;0,9982;;;;;;0,9947;1;0,9996;0,9996;0,9968;0,9873;1;0,9972
mean;psi_8;31;31;all;1-50;all;51-100;811;TRUE;0,9969;1;;;;;;1;1;1;1;1;0,9976;1;1
mean;psi_9;2;2;all;1-50;all;51-100;2000;TRUE;0,8692;0,6632;;;;;;0,7307;0,7039;0,6526;0,6522;0,6134;0,3971;0,9642;0,7851
mean;psi_9;7;7;all;1-50;all;51-100;2000;TRUE;0,8692;0,6632;;;;;;0,7307;0,7039;0,6526;0,6522;0,6134;0,3971;0,9642;0,7851
mean;psi_9;3;3;all;1-50;all;51-100;2000;TRUE;0,8692;0,6632;;;;;;0,7307;0,7039;0,6526;0,6522;0,6134;0,3971;0,9642;0,7851
mean;psi_9;10;10;all;1-50;all;51-100;2000;TRUE;0,8692;0,6632;;;;;;0,7307;0,7039;0,6526;0,6522;0,6134;0,3971;0,9642;0,7851
mean;psi_9;4;4;all;1-50;all;51-100;2000;TRUE;0,8692;0,6632;;;;;;0,7307;0,7039;0,6526;0,6522;0,6134;0,3971;0,9642;0,7851
mean;psi_9;13;13;all;1-50;all;51-100;2000;TRUE;0,8692;0,6632;;;;;;0,7307;0,7039;0,6526;0,6522;0,6134;0,3971;0,9642;0,7851
mean;psi_9;5;5;all;1-50;all;51-100;2000;TRUE;0,8692;0,6632;;;;;;0,7307;0,7039;0,6526;0,6522;0,6134;0,3971;0,9642;0,7851
mean;psi_9;16;16;all;1-50;all;51-100;2000;TRUE;0,8975;0,812;;;;;;0,8263;0,8407;0,8068;0,8007;0,7982;0,7083;0,9636;0,8294
mean;psi_10;2;2;all;1-50;all;51-100;2000;TRUE;0,9221;0,8942;;;;;;0,8807;0,8899;0,9;0,8914;0,9032;0,8147;0,9796;0,9093
mean;psi_10;7;7;all;1-50;all;51-100;2000;TRUE;0,9221;0,8942;;;;;;0,8807;0,8899;0,9;0,8914;0,9032;0,8147;0,9796;0,9093
mean;psi_10;3;3;all;1-50;all;51-100;2000;TRUE;0,9221;0,8942;;;;;;0,8807;0,8899;0,9;0,8914;0,9032;0,8147;0,9796;0,9093
mean;psi_10;10;10;all;1-50;all;51-100;2000;TRUE;0,9221;0,8942;;;;;;0,8807;0,8899;0,9;0,8914;0,9032;0,8147;0,9796;0,9093
mean;psi_10;4;4;all;1-50;all;51-100;2000;TRUE;0,9221;0,8942;;;;;;0,8807;0,8899;0,9;0,8914;0,9032;0,8147;0,9796;0,9093
mean;psi_10;13;13;all;1-50;all;51-100;2000;TRUE;0,9221;0,8942;;;;;;0,8807;0,8899;0,9;0,8914;0,9032;0,8147;0,9796;0,9093
mean;psi_10;5;5;all;1-50;all;51-100;2000;TRUE;0,9221;0,8942;;;;;;0,8807;0,8899;0,9;0,8914;0,9032;0,8147;0,9796;0,9093
mean;psi_10;16;16;all;1-50;all;51-100;2000;TRUE;0,9221;0,8942;;;;;;0,8807;0,8899;0,9;0,8914;0,9032;0,8147;0,9796;0,9093
mean;psi_11;2;2;all;1-50;all;51-100;2000;TRUE;0,6526;0,6858;;;;;;0,6308;0,6434;0,6864;0,669;0,7623;0,6268;0,7246;0,6804
mean;psi_11;7;7;all;1-50;all;51-100;2000;TRUE;0,855;0,8934;;;;;;0,9161;0,8822;0,936;0,8816;0,8644;0,9614;0,9075;0,7821
mean;psi_11;3;3;all;1-50;all;51-100;2000;TRUE;0,7419;0,8178;;;;;;0,8328;0,8207;0,8503;0,8077;0,7901;0,9501;0,7115;0,7341
mean;psi_11;10;10;all;1-50;all;51-100;2000;TRUE;0,9053;0,9046;;;;;;0,9203;0,8811;0,9218;0,9101;0,893;0,9748;0,9121;0,8278
mean;psi_11;4;4;all;1-50;all;51-100;2000;TRUE;0,801;0,8556;;;;;;0,8724;0,8489;0,8832;0,8394;0,843;0,9509;0,8089;0,7656
mean;psi_11;13;13;all;1-50;all;51-100;2000;TRUE;0,8911;0,8744;;;;;;0,8949;0,8724;0,8743;0,8699;0,8676;0,976;0,8656;0,7946
mean;psi_11;5;5;all;1-50;all;51-100;2000;TRUE;0,8581;0,8685;;;;;;0,9008;0,8832;0,8636;0,8613;0,8496;0,974;0,8354;0,7885
mean;psi_11;16;16;all;1-50;all;51-100;2000;TRUE;0,8188;0,8976;;;;;;0,8801;0,9083;0,9085;0,8964;0,893;0,9677;0,8698;0,7952
mean;psi_11;6;6;all;1-50;all;51-100;2000;TRUE;0,8317;0,8573;;;;;;0,8742;0,8571;0,8605;0,8601;0,8423;0,9639;0,8135;0,7752
mean;psi_11;19;19;all;1-50;all;51-100;2000;TRUE;0,6617;0,8218;;;;;;0,7767;0,8648;0,8303;0,8316;0,8035;0,8635;0,8613;0,6182
mean;psi_12;2;2;all;1-50;all;51-100;2000;TRUE;0,6617;0,6819;;;;;;0,6308;0,6429;0,6881;0,6655;0,7489;0,6902;0,6803;0,6597
mean;psi_12;7;7;all;1-50;all;51-100;2000;TRUE;0,8457;0,8629;;;;;;0,8482;0,8596;0,8507;0,8601;0,8859;0,9384;0,8969;0,7405
mean;psi_12;3;3;all;1-50;all;51-100;2000;TRUE;0,5301;0,4072;;;;;;0,4182;0,4206;0,4389;0,3841;0,387;0,0939;0,7062;0,5145
mean;psi_12;10;10;all;1-50;all;51-100;2000;TRUE;0,8952;0,9201;;;;;;0,9019;0,9216;0,9178;0,923;0,9289;0,9512;0,9267;0,8633
mean;psi_12;4;4;all;1-50;all;51-100;2000;TRUE;0,8206;0,826;;;;;;0,824;0,7987;0,8232;0,8046;0,8676;0,8276;0,8757;0,7707
mean;psi_12;13;13;all;1-50;all;51-100;2000;TRUE;0,8823;0,8987;;;;;;0,8677;0,9006;0,8769;0,9215;0,9127;0,9548;0,9245;0,8045
mean;psi_12;5;5;all;1-50;all;51-100;2000;TRUE;0,5886;0,4568;;;;;;0,4767;0,4764;0,4687;0,4322;0,4444;0,0999;0,8834;0,4871
mean;psi_12;16;16;all;1-50;all;51-100;2000;TRUE;0,8023;0,8574;;;;;;0,8175;0,876;0,861;0,8554;0,8673;0,9384;0,8567;0,7351
mean;psi_13;2;2;all;1-50;all;51-100;2000;TRUE;0,9995;0,9933;;;;;;1;0,9969;0,9947;0,9902;0,9884;0,9859;1;0,9986
mean;psi_13;7;7;all;1-50;all;51-100;2000;TRUE;0,9995;0,9986;;;;;;1;1;0,9987;0,9984;0,9968;0,9972;1;0,9992
mean;psi_13;3;3;all;1-50;all;51-100;2000;TRUE;0,4983;0,5072;;;;;;0,469;0,4969;0,4691;0,5557;0,5236;0,4364;0,5866;0,4916
mean;psi_13;10;10;all;1-50;all;51-100;792;TRUE;0,9995;0,9914;;;;;;0,9947;0,9959;0,9924;0,9898;0,987;0,9832;1;0,9972
mean;psi_13;4;4;all;1-50;all;51-100;2000;TRUE;0,9997;0,9993;;;;;;1;1;0,9991;0,9992;0,9986;0,999;1;0,9992
mean;psi_13;13;13;all;1-50;all;51-100;2000;TRUE;0,4983;0,5072;;;;;;0,469;0,4969;0,4691;0,5557;0,5236;0,4364;0,5866;0,4916
mean;psi_13;5;5;all;1-50;all;51-100;921;TRUE;1;0,995;;;;;;1;0,9974;0,9951;0,993;0,9923;0,9897;1;0,9992
mean;psi_13;16;16;all;1-50;all;51-100;2000;TRUE;0,9858;0,9608;;;;;;0,9787;0,9744;0,9618;0,9496;0,95;0,9239;1;0,9775
mean;psi_14;2;2;all;1-50;all;51-100;491;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
mean;psi_14;7;7;all;1-50;all;51-100;635;TRUE;1;0,9986;;;;;;0,9994;0,999;0,9996;0,9965;0,9989;0,9996;1;0,9972
mean;psi_14;3;3;all;1-50;all;51-100;2000;TRUE;0,9373;0,9628;;;;;;0,9516;0,9647;0,9671;0,9594;0,968;0,9905;0,9255;0,953
mean;psi_14;10;10;all;1-50;all;51-100;1642;TRUE;1;0,9996;;;;;;1;0,9995;1;0,9992;0,9996;0,9998;1;0,9994
mean;psi_14;4;4;all;1-50;all;51-100;1703;TRUE;0,9995;1;;;;;;1;1;1;1;1;1;1;0,9996
mean;psi_14;13;13;all;1-50;all;51-100;785;TRUE;0,9997;0,9995;;;;;;1;1;1;0,9992;0,9986;0,9996;1;0,999
mean;psi_14;5;5;all;1-50;all;51-100;999;TRUE;0,9997;0,9996;;;;;;0,9994;0,9995;1;0,9996;0,9996;1;1;0,999
mean;psi_14;16;16;all;1-50;all;51-100;2000;TRUE;0,961;0,9766;;;;;;0,9764;0,9769;0,9778;0,9726;0,9792;0,9933;0,9496;0,9751
mean;psi_15;3;3;all;1-50;all;51-100;2000;TRUE;0,6841;0,6534;;;;;;0,6308;0,6706;0,6917;0,6534;0,6246;0,4524;0,9119;0,6188
mean;psi_15;10;10;all;1-50;all;51-100;2000;TRUE;0,5959;0,4641;;;;;;0,495;0,4718;0,4993;0,4279;0,4451;0,1508;0,7959;0,5455
mean;psi_15;4;4;all;1-50;all;51-100;2000;TRUE;0,4751;0,5793;;;;;;0,5375;0,5651;0,5753;0,594;0,6039;0,8702;0,2041;0,5846
mean;psi_15;13;13;all;1-50;all;51-100;2000;TRUE;0,8557;0,8981;;;;;;0,8695;0,9068;0,9094;0,9019;0,8968;0,9086;0,9376;0,8157
mean;psi_15;5;5;all;1-50;all;51-100;2000;TRUE;0,5959;0,4641;;;;;;0,495;0,4718;0,4993;0,4279;0,4451;0,1508;0,7959;0,5455
mean;psi_15;16;16;all;1-50;all;51-100;2000;TRUE;0,8619;0,8711;;;;;;0,8594;0,8786;0,8796;0,8765;0,8613;0,8212;0,9802;0,8047
mean;psi_15;6;6;all;1-50;all;51-100;1176;TRUE;0,9997;0,9967;;;;;;0,9965;0,998;0,9956;0,9977;0,9961;0,9948;1;0,9976
mean;psi_15;19;19;all;1-50;all;51-100;2000;TRUE;0,8503;0,8983;;;;;;0,8653;0,8873;0,9138;0,8957;0,9155;0,9075;0,9585;0,7922
mean;psi_15;7;7;all;1-50;all;51-100;2000;TRUE;0,9995;0,9954;;;;;;0,9965;0,9949;0,9942;0,9965;0,9951;0,9927;1;0,9966
mean;psi_15;22;22;all;1-50;all;51-100;2000;TRUE;0,7752;0,8753;;;;;;0,8039;0,894;0,8947;0,8859;0,8803;0,8543;0,983;0,712
mean;psi_16;2;2;all;1-50;all;51-100;2000;TRUE;0,7303;0,778;;;;;;0,7696;0,7838;0,765;0,787;0,781;0,9631;0,5957;0,7391
mean;psi_16;7;7;all;1-50;all;51-100;2000;TRUE;0,991;0,9903;;;;;;0,9787;0,9949;0,9973;0,9844;0,994;0,9962;0,9879;0,9874
mean;psi_16;3;3;all;1-50;all;51-100;2000;TRUE;0,9848;0,9865;;;;;;0,9776;0,9928;0,9924;0,9801;0,9884;0,9943;0,9804;0,9834
mean;psi_16;10;10;all;1-50;all;51-100;2000;TRUE;0,9938;0,9922;;;;;;0,987;0,9959;0,9973;0,9879;0,9926;0,9966;0,9933;0,988
mean;psi_16;4;4;all;1-50;all;51-100;2000;TRUE;0,9917;0,991;;;;;;0,9799;0,9944;0,9982;0,984;0,9958;0,9974;0,9864;0,9897
mean;psi_16;13;13;all;1-50;all;51-100;2000;TRUE;0,9933;0,9938;;;;;;0,9917;0,9928;0,996;0,993;0,9947;0,9958;0,9988;0,9864
mean;psi_16;5;5;all;1-50;all;51-100;2000;TRUE;0,9925;0,9904;;;;;;0,9811;0,9944;0,9987;0,9816;0,9947;0,995;0,9874;0,9905
mean;psi_16;16;16;all;1-50;all;51-100;2000;TRUE;0,9298;0,9589;;;;;;0,935;0,9559;0,9747;0,9562;0,9651;0,9818;0,9943;0,8785
mean;psi_16;6;6;all;1-50;all;51-100;2000;TRUE;0,7303;0,778;;;;;;0,7696;0,7838;0,765;0,787;0,781;0,9631;0,5957;0,7391
mean;psi_16;19;19;all;1-50;all;51-100;2000;TRUE;0,9246;0,957;;;;;;0,9309;0,9529;0,9773;0,9394;0,975;0,9824;0,9854;0,8785
